"id","hair_type","age","created","value"
"8d905192-545a-4f97-b3b7-5cd67717ef61","liso",16,"2022-01-09 16:29:40.13245+00",85.95
"ad70d459-c124-4e01-a982-804f0235f178","liso",23,"2022-01-09 16:57:13.112583+00",55.19
"44db0f2d-9e34-42ce-a35e-2669adced6c6","cacheado",33,"2022-01-09 17:24:46.092715+00",66.44
"dee2b634-d898-490a-9f06-18cc832ee0db","ondulado",25,"2022-01-09 17:52:19.072848+00",78.42
"7c3517cb-f385-46ef-9225-fe7379c473f5","ondulado",56,"2022-01-09 18:19:52.05298+00",97.86
"4d6873c6-d3e0-4ad3-81cd-dd329f9e34f9","cacheado",38,"2022-01-09 18:47:25.033113+00",93.74
"5f449d7a-c28d-47f7-a35a-b58aa972f91e","crespo",22,"2022-01-09 19:14:58.013245+00",54.94
"7849e518-0a46-4c50-8602-4f2abacc3363","crespo",36,"2022-01-09 19:42:30.993377+00",68.39
"184e3343-e23d-496f-ac7d-3d7fad7dd25e","cacheado",41,"2022-01-09 20:10:03.97351+00",78.27
"682c5acb-96cc-45b0-b6d6-6467aab379a5","ondulado",27,"2022-01-09 20:37:36.953642+00",64.12
"f44432dd-7758-4a0a-8133-d3ffc9bc0c09","ondulado",29,"2022-01-09 21:05:09.933775+00",82.03
"a92e4ae7-cc56-490f-b20b-23ba852aacdd","liso",29,"2022-01-09 21:32:42.913907+00",68.16
"2db03392-adad-4328-a31f-9076aea9e47b","crespo",24,"2022-01-09 22:00:15.89404+00",95.13
"d458dbd5-98cd-4833-ba80-3aea30f07ca1","liso",21,"2022-01-09 22:27:48.874172+00",61.66
"d25c83d9-2eed-48b1-8b11-8120edab4479","ondulado",47,"2022-01-09 22:55:21.854305+00",66.19
"48f7c9f9-c77f-433a-b6ce-0677c7156a78","ondulado",40,"2022-01-09 23:22:54.834437+00",77.93
"b6f5d9ad-367b-4343-82dc-8819a74a3901","ondulado",55,"2022-01-09 23:50:27.81457+00",89.01
"5bd9557f-c25c-46cd-bc64-8613cda9e81f","cacheado",26,"2022-01-10 00:18:00.794702+00",58.22
"3ea25ada-5bac-43dc-8f3d-10f0b4e17762","ondulado",30,"2022-01-10 00:45:33.774834+00",82.8
"a78dcf8f-d909-46a9-81a1-f1e4da2ab020","crespo",29,"2022-01-10 01:13:06.754967+00",95.87
"38ab1ef0-c48e-4ad4-b4da-df09b2407e9c","liso",36,"2022-01-10 01:40:39.735099+00",56.01
"7861afd7-7e54-4cc7-b3f4-76e30349c0cc","crespo",39,"2022-01-10 02:08:12.715232+00",80.68
"eebecf4b-892a-4482-a534-432629dcaeca","liso",28,"2022-01-10 02:35:45.695364+00",52.42
"07f9afc7-66c5-408e-9326-8927dc593416","crespo",46,"2022-01-10 03:03:18.675497+00",58.96
"5a6b1a94-6568-4586-8d08-f4a4327433e4","cacheado",33,"2022-01-10 03:30:51.655629+00",58.37
"245790b5-7919-4118-9217-a27118da486c","ondulado",41,"2022-01-10 03:58:24.635762+00",55.63
"eed7e596-2040-4098-ba0b-9cfad89d0297","liso",47,"2022-01-10 04:25:57.615894+00",53.94
"f418fa40-3e02-4529-9fda-189ceba79853","ondulado",21,"2022-01-10 04:53:30.596026+00",87.35
"f2d198c2-4d46-4565-a083-9002540b5070","liso",27,"2022-01-10 05:21:03.576159+00",90.0
"7fcca909-669b-4bb4-89dd-58fd53b44564","liso",20,"2022-01-10 05:48:36.556291+00",89.68
"485f68ba-1a5b-43ed-9b1b-9592d5b8a6e0","ondulado",28,"2022-01-10 06:16:09.536424+00",67.0
"ec65c875-ef45-42de-8c1d-b42f31381c1a","cacheado",33,"2022-01-10 06:43:42.516556+00",93.7
"c0d48589-6775-4e58-b5c1-d6b46eafed40","ondulado",20,"2022-01-10 07:11:15.496689+00",66.66
"e65bb0a4-d613-4730-8d87-2cb15017857a","liso",41,"2022-01-10 07:38:48.476821+00",60.84
"230c581d-aaf2-4466-a935-3e863932aa38","liso",25,"2022-01-10 08:06:21.456954+00",76.59
"9d6e8772-584d-4136-9629-09bc6b9b084d","liso",50,"2022-01-10 08:33:54.437086+00",84.84
"9822595e-ac41-4b9b-8146-fea8a4ad7d85","cacheado",32,"2022-01-10 09:01:27.417219+00",90.94
"e51d0549-f62f-4a88-8fd2-002d605738c7","ondulado",41,"2022-01-10 09:29:00.397351+00",94.1
"422edf25-c683-47ae-9bf0-bea04d3c2617","crespo",51,"2022-01-10 09:56:33.377483+00",64.22
"d5e8adfb-cfd4-4d38-b492-85df5fb78fb4","cacheado",37,"2022-01-10 10:24:06.357616+00",51.62
"2000c398-6bf3-44ef-bdc6-e5710d82aea2","cacheado",47,"2022-01-10 10:51:39.337748+00",93.06
"7ee01fdd-b47e-4a2a-9add-bb5c5ad3f44e","liso",30,"2022-01-10 11:19:12.317881+00",68.67
"d27c2473-05a1-4ee8-8d1f-fc875354eedd","liso",37,"2022-01-10 11:46:45.298013+00",76.41
"99d73959-d80b-49cd-8c7b-44d81652a6cc","liso",35,"2022-01-10 12:14:18.278146+00",89.64
"c7a4b550-98aa-4097-a6b0-44e034356134","liso",26,"2022-01-10 12:41:51.258278+00",62.26
"bc37d993-3a82-4f3f-b0e6-ac437f87be45","liso",44,"2022-01-10 13:09:24.238411+00",81.09
"c136ad1e-7f69-4f9c-b8c6-76800d84bd6b","ondulado",31,"2022-01-10 13:36:57.218543+00",75.57
"ff28fa41-53f2-4fff-b338-56ef3039cf23","crespo",29,"2022-01-10 14:04:30.198675+00",50.93
"e098d005-f2a8-4957-995f-a53c19bf0856","liso",44,"2022-01-10 14:32:03.178808+00",80.84
"bfc018f9-90c8-45b6-a742-36251a4ba949","cacheado",53,"2022-01-10 14:59:36.15894+00",77.44
"75175642-1387-4079-95d3-3ed072d11989","ondulado",52,"2022-01-10 15:27:09.139073+00",72.13
"deff87e8-a114-4c49-86d0-7af2aebb1e1b","crespo",35,"2022-01-10 15:54:42.119205+00",54.72
"cae1a9b8-c8d0-438b-aef1-1d2b6a706e13","cacheado",26,"2022-01-10 16:22:15.099338+00",82.51
"2de8d52a-34cd-42aa-9127-980d58ea04d2","ondulado",22,"2022-01-10 16:49:48.07947+00",85.01
"4d2576a9-b46e-4076-bb9e-9f1f39df735b","crespo",22,"2022-01-10 17:17:21.059603+00",76.56
"7fb48a12-b637-47a9-82ff-4f9e7177a1d6","crespo",35,"2022-01-10 17:44:54.039735+00",63.25
"54e0c240-4272-4bd9-aa38-dcbec68a7448","ondulado",42,"2022-01-10 18:12:27.019868+00",62.87
"cb7ef97c-2ad3-4874-bff9-87874803f85a","ondulado",38,"2022-01-10 18:40:00+00",62.46
"8c53ebf3-b355-4b0c-a754-b4933eae4010","crespo",18,"2022-01-10 19:07:32.980132+00",81.61
"c432efad-6c1f-4d4b-9729-599b53bad691","ondulado",46,"2022-01-10 19:35:05.960265+00",69.43
"8f9feb81-081c-4b90-9fb8-71404679b73c","crespo",28,"2022-01-10 20:02:38.940397+00",57.38
"5fb3732c-6788-4970-adde-f50abbf9e462","liso",52,"2022-01-10 20:30:11.92053+00",58.31
"894a3293-f660-44f8-bc30-f966debcca52","crespo",34,"2022-01-10 20:57:44.900662+00",83.32
"3050efdf-7685-4a42-ae18-fe254e971fcf","crespo",60,"2022-01-10 21:25:17.880795+00",69.19
"c6972552-09b5-45c8-927a-39a6e9d02ece","liso",28,"2022-01-10 21:52:50.860927+00",94.04
"39f740c0-d089-431c-8ec1-a703307e556e","cacheado",41,"2022-01-10 22:20:23.84106+00",75.57
"8eabc9c8-a6fe-4edf-ab9d-ef763c96c39f","liso",18,"2022-01-10 22:47:56.821192+00",90.5
"6fe18f9f-5af8-43c0-82ae-7131d792c238","crespo",46,"2022-01-10 23:15:29.801325+00",94.22
"b818734c-51de-46dd-b9f2-defc2f2de7f8","liso",27,"2022-01-10 23:43:02.781457+00",52.01
"5c08fbf7-6da3-4603-814c-99b0627b8513","crespo",20,"2022-01-11 00:10:35.761589+00",87.69
"66724297-cebc-4d24-9924-cbad70e5ce4b","cacheado",21,"2022-01-11 00:38:08.741722+00",67.83
"5ace422a-d0d6-44e4-ad3d-8bfe43252c02","ondulado",27,"2022-01-11 01:05:41.721854+00",93.93
"31dd8365-c124-4e23-8005-f7fe258ad51e","cacheado",37,"2022-01-11 01:33:14.701987+00",72.94
"ea3244d9-a379-4847-a5cd-21df2dd39641","cacheado",33,"2022-01-11 02:00:47.682119+00",91.3
"c5bfe813-65af-4cd2-9c90-4e82de3ab9fc","cacheado",24,"2022-01-11 02:28:20.662252+00",62.25
"d71258d5-e1d2-4015-b9f7-82dd168428d1","liso",52,"2022-01-11 02:55:53.642384+00",54.51
"aa881ddb-7088-4b70-8f85-5c883ee1cfcc","ondulado",37,"2022-01-11 03:23:26.622517+00",67.92
"f292d833-f5d2-4a88-8f8f-79c8e72dd138","ondulado",49,"2022-01-11 03:50:59.602649+00",51.99
"d12926fe-2c11-453c-830e-192daf256d14","crespo",39,"2022-01-11 04:18:32.582781+00",62.41
"85d39c9c-b8cf-416d-9c01-6732afffba7c","ondulado",38,"2022-01-11 04:46:05.562914+00",60.76
"afa8a8da-42e4-41cb-a641-bd7b663c09cb","ondulado",34,"2022-01-11 05:13:38.543046+00",80.95
"c7cd7da9-9053-4019-9b7e-d7664c50e349","cacheado",40,"2022-01-11 05:41:11.523179+00",92.75
"6b597076-dd5a-4580-a741-cd41450fe5b7","crespo",51,"2022-01-11 06:08:44.503311+00",86.17
"2accf39e-f213-4302-bbbe-65a1569978d3","ondulado",28,"2022-01-11 06:36:17.483444+00",51.69
"527b6432-b645-4523-b4c5-ed89eba5b6b5","ondulado",57,"2022-01-11 07:03:50.463576+00",82.04
"40521268-7743-43c5-a0b7-a66e14e678f0","liso",27,"2022-01-11 07:31:23.443709+00",91.2
"b02e361f-3e83-4096-af89-286da79e3f44","liso",28,"2022-01-11 07:58:56.423841+00",86.52
"4fc083ed-367f-4bde-a74c-84da8ede1e0d","crespo",33,"2022-01-11 08:26:29.403974+00",56.02
"c94bb82b-e04f-4c31-b24d-fc79c7927075","liso",30,"2022-01-11 08:54:02.384106+00",71.34
"602c7034-e65d-4ecd-b690-02c7574e8c82","liso",53,"2022-01-11 09:21:35.364238+00",62.01
"22c27283-6d08-4550-8081-d3854d4dcf18","cacheado",34,"2022-01-11 09:49:08.344371+00",58.51
"66fc1c28-9c3a-4ace-ad6f-29c297a47686","liso",20,"2022-01-11 10:16:41.324503+00",54.24
"da3a99c1-1750-43cc-9e9e-e0a811b00a19","liso",29,"2022-01-11 10:44:14.304636+00",88.26
"05cc80b3-70cb-44b6-8876-4577171f3934","cacheado",44,"2022-01-11 11:11:47.284768+00",72.56
"42dd7302-9c8d-4acf-a9be-6bc11a126b1f","ondulado",34,"2022-01-11 11:39:20.264901+00",69.03
"b39e851c-fbc1-4e08-9670-fee6f017ada2","liso",20,"2022-01-11 12:06:53.245033+00",87.39
"206d5fdd-74f0-4843-af20-68e7e8719f52","ondulado",36,"2022-01-11 12:34:26.225166+00",72.95
"a1fdaccc-2fa8-4c0c-9b94-8301253becff","ondulado",23,"2022-01-11 13:01:59.205298+00",56.9
"99582180-b8dc-4e1d-a537-d1142406221c","liso",36,"2022-01-11 13:29:32.18543+00",82.2
"016b03d6-4675-4139-a84d-776e5fe03ac7","liso",25,"2022-01-11 13:57:05.165563+00",55.95
"5bc45095-f6be-4236-945a-fa9259c7d646","cacheado",32,"2022-01-11 14:24:38.145695+00",85.84
"f80c60eb-8540-411c-884a-1034a1e97328","cacheado",22,"2022-01-11 14:52:11.125828+00",54.61
"a2d3fff6-ece3-446c-8ff0-07c12d0be727","cacheado",37,"2022-01-11 15:19:44.10596+00",66.21
"1dcc607f-9372-4aae-9c2c-afe7eece4dc1","cacheado",28,"2022-01-11 15:47:17.086093+00",60.68
"f09ba9cc-f277-4116-b354-592d7769e9cb","liso",25,"2022-01-11 16:14:50.066225+00",87.87
"b0087b46-dbec-4bf4-b0eb-975c8d3cd8e2","cacheado",48,"2022-01-11 16:42:23.046358+00",58.91
"f1079fee-857b-479e-99e5-ec1edc3fd322","ondulado",42,"2022-01-11 17:09:56.02649+00",57.24
"a7dd9d1d-ea86-45f5-a253-2f40ec661019","liso",50,"2022-01-11 17:37:29.006623+00",84.13
"0ae485b0-0573-4145-af5d-8626eb284897","ondulado",37,"2022-01-11 18:05:01.986755+00",81.97
"c9203463-5233-4187-8db5-a8f41b2832c1","liso",33,"2022-01-11 18:32:34.966887+00",73.79
"dd4de12d-7ef7-4946-9932-195edeef87d4","liso",44,"2022-01-11 19:00:07.94702+00",58.61
"ef2d9e78-c513-4f36-83c6-30de10af77e0","cacheado",51,"2022-01-11 19:27:40.927152+00",95.17
"95ab36bb-997b-447a-bf35-db15097f0eda","crespo",38,"2022-01-11 19:55:13.907285+00",66.9
"8a279bd1-43aa-4849-89ce-d5116d66ef46","ondulado",38,"2022-01-11 20:22:46.887417+00",51.76
"382f6e68-8d4c-4c30-ad39-3c13de2a685c","liso",19,"2022-01-11 20:50:19.86755+00",80.15
"7a2f5509-3581-47d1-bf53-db710f4b8c9d","crespo",45,"2022-01-11 21:17:52.847682+00",63.42
"c787255b-8ab5-43b1-966d-5c41210d4ea0","ondulado",43,"2022-01-11 21:45:25.827815+00",59.67
"092dd36b-0c80-423b-8815-712734c0b96e","liso",29,"2022-01-11 22:12:58.807947+00",80.09
"36854d78-5b85-4fff-9f55-59171bad783e","liso",30,"2022-01-11 22:40:31.788079+00",71.15
"6e4cf23e-bbe8-445e-8633-218ebf80ca37","liso",18,"2022-01-11 23:08:04.768212+00",88.33
"e0fe547b-8111-4f20-a253-055b30bba08f","ondulado",29,"2022-01-11 23:35:37.748344+00",68.81
"4d91c16a-f1d3-476f-85a5-c6ce35adb01b","liso",42,"2022-01-12 00:03:10.728477+00",84.33
"36d0ae40-d148-4834-b3c6-29964215fd6b","ondulado",23,"2022-01-12 00:30:43.708609+00",90.13
"e922e100-f054-4530-8f95-dbe38f3ad494","crespo",28,"2022-01-12 00:58:16.688742+00",61.67
"0807b56a-576b-4c85-a801-cb5bbf974be7","liso",27,"2022-01-12 01:25:49.668874+00",79.09
"5ec7e0e0-8e87-4d60-a7c3-a91a1e9ddee2","liso",38,"2022-01-12 01:53:22.649007+00",85.91
"cf2d4bf9-6438-4edc-ac73-b99c3abc9390","liso",31,"2022-01-12 02:20:55.629139+00",76.17
"00f80dc2-d189-48eb-a0ad-2bba3015d0d7","ondulado",18,"2022-01-12 02:48:28.609272+00",95.16
"e91587f9-b417-4c6f-a62c-f92f586084e1","ondulado",28,"2022-01-12 03:16:01.589404+00",81.6
"1d33d414-005c-4897-84e7-0baa4dab2fe3","liso",35,"2022-01-12 03:43:34.569536+00",66.8
"4c7b7660-47ab-4687-91dc-c225c02346d0","liso",32,"2022-01-12 04:11:07.549669+00",50.28
"dcc02815-4896-4d78-bd3b-e7af965c7dd0","cacheado",18,"2022-01-12 04:38:40.529801+00",72.94
"54e48376-56ca-4cb1-809b-5bee1156db9f","ondulado",37,"2022-01-12 05:06:13.509934+00",64.44
"1f146191-3bb1-402e-b380-c54df9bf2939","crespo",38,"2022-01-12 05:33:46.490066+00",63.15
"5d3d4b21-1282-46b7-b0fc-d4b62cacebaf","liso",49,"2022-01-12 06:01:19.470199+00",73.18
"c4f06f55-3d3c-438b-8dc6-a8066d001190","crespo",28,"2022-01-12 06:28:52.450331+00",93.74
"79916a91-b530-4ba9-a8f2-eb708138ba65","crespo",33,"2022-01-12 06:56:25.430464+00",59.55
"6a201e5d-0029-4a54-b570-2bbeaeb54385","crespo",21,"2022-01-12 07:23:58.410596+00",53.03
"5beb21cc-3214-40fd-b9dd-0029fc3c9bce","liso",38,"2022-01-12 07:51:31.390728+00",81.7
"eb144f4e-bc1d-4766-b91a-45474855efa1","cacheado",45,"2022-01-12 08:19:04.370861+00",66.49
"f6beef75-600a-4082-b85c-f794c91f6de5","cacheado",31,"2022-01-12 08:46:37.350993+00",52.73
"974c8058-4afc-44ff-8a5b-46c4d740b41f","liso",33,"2022-01-12 09:14:10.331126+00",90.69
"998eee92-f348-4ffe-ad67-08ca5cb7f075","cacheado",36,"2022-01-12 09:41:43.311258+00",94.78
"b1540a99-a2d5-4e09-90e8-e4fcd659975a","cacheado",20,"2022-01-12 10:09:16.291391+00",60.13
"6f98bd36-d28c-4a3b-9ae1-be7eef6c2373","liso",26,"2022-01-12 10:36:49.271523+00",96.82
"2f4792ad-10f2-4910-aea6-46e91a3ddd1a","cacheado",46,"2022-01-12 11:04:22.251656+00",83.9
"58c3e718-6cb5-42a3-890c-e88697e93032","crespo",52,"2022-01-12 11:31:55.231788+00",79.22
"c6ff222d-be8b-41a8-b4a4-39251c0a4f6d","liso",27,"2022-01-12 11:59:28.211921+00",54.9
"59ae8bec-0192-4516-b041-79e6704b4d5f","liso",53,"2022-01-12 12:27:01.192053+00",84.07
"7c0b51d7-1537-47e5-a81b-c02ff065ae72","liso",24,"2022-01-12 12:54:34.172185+00",55.37
"d4a3ec3e-e523-4e5a-b1f7-3ba0aa09e009","cacheado",35,"2022-01-12 13:22:07.152318+00",51.69
"4757a29c-7c51-4b59-b91a-328062dd9c90","crespo",56,"2022-01-12 13:49:40.13245+00",83.86
"b32da83d-983b-4c1d-b7ad-314eaf52b825","ondulado",28,"2022-01-12 14:17:13.112583+00",67.47
"4a8acf2d-a54c-487d-9d6d-507c59ceb8f6","liso",24,"2022-01-12 14:44:46.092715+00",75.09
"e27f5c7b-cace-48f0-a3b5-378960550390","crespo",51,"2022-01-12 15:12:19.072848+00",52.68
"6a2790d5-60d7-4195-8dd4-f55b58ac85a7","cacheado",32,"2022-01-12 15:39:52.05298+00",50.55
"afb93551-97b8-4007-ba1e-391c221d2bf2","ondulado",41,"2022-01-12 16:07:25.033113+00",89.25
"c7900645-0ec8-46d9-ab9f-610c01d2ba8c","ondulado",32,"2022-01-12 16:34:58.013245+00",53.68
"4130fde8-ded4-4a1b-8128-30d663b00e78","liso",37,"2022-01-12 17:02:30.993377+00",58.66
"8e53e525-c95c-4c48-9b54-380b58f4af76","liso",31,"2022-01-12 17:30:03.97351+00",66.32
"4b6331d6-45d8-4f34-ba80-8802b2ee75bb","cacheado",28,"2022-01-12 17:57:36.953642+00",72.32
"fe20edc8-6d4d-4eb5-a0f0-404932bdaccf","ondulado",40,"2022-01-12 18:25:09.933775+00",95.08
"85076925-13da-4584-919b-d42b98cb9600","ondulado",17,"2022-01-12 18:52:42.913907+00",63.35
"f452ca39-3f0b-411f-9bee-9d3bf57b8e1c","liso",46,"2022-01-12 19:20:15.89404+00",73.61
"94e632d6-7eff-4115-b61c-952ab87d1bf4","liso",40,"2022-01-12 19:47:48.874172+00",67.25
"ca02dc8f-9329-427b-b90f-f925bb02f230","liso",25,"2022-01-12 20:15:21.854305+00",89.75
"08b479f7-c168-4e60-8912-5e4fd62fb563","crespo",29,"2022-01-12 20:42:54.834437+00",61.85
"98036ac0-0dce-4c26-b2eb-0412cbdf84ce","liso",27,"2022-01-12 21:10:27.81457+00",85.29
"bd080ebd-395c-471a-b111-eead5fb05751","crespo",24,"2022-01-12 21:38:00.794702+00",54.06
"1f85e233-59ca-4866-9f6e-82d6cbddb6f8","ondulado",35,"2022-01-12 22:05:33.774834+00",76.13
"b32b1fc0-1b07-4ec5-a427-80ca303ac7e4","liso",19,"2022-01-12 22:33:06.754967+00",72.31
"f6c16803-ae86-4511-ac89-d96ad0263f26","ondulado",22,"2022-01-12 23:00:39.735099+00",82.77
"f55d9e0e-cd38-4b18-839f-8066eb500fd8","ondulado",25,"2022-01-12 23:28:12.715232+00",97.82
"ca1d610e-dac1-4801-85fe-2cf4d8d0d101","cacheado",41,"2022-01-12 23:55:45.695364+00",99.17
"bec28c04-6378-4824-8633-7fbd15e3e4ce","cacheado",47,"2022-01-13 00:23:18.675497+00",52.88
"fe36bff3-8f78-47bc-84a9-028b99ff942d","crespo",39,"2022-01-13 00:50:51.655629+00",80.82
"aabe1843-45a7-40f5-b48c-3c53cc37c72f","ondulado",37,"2022-01-13 01:18:24.635762+00",74.66
"e374fc35-b0e4-46d0-9eab-090c386ca161","liso",31,"2022-01-13 01:45:57.615894+00",56.14
"3cd174e5-5c50-42e3-b025-bc509d2b0a8b","liso",24,"2022-01-13 02:13:30.596026+00",98.75
"f77468cf-6a09-4124-9f60-ee740eb0d284","liso",39,"2022-01-13 02:41:03.576159+00",66.65
"213e19a1-162e-4eee-9a0d-fadeead7dfb4","liso",29,"2022-01-13 03:08:36.556291+00",87.47
"877f4ab7-76a3-469a-a5a6-ad8ef7ba3b5c","liso",21,"2022-01-13 03:36:09.536424+00",96.91
"ad962b2b-754b-474e-9ba5-b7d701c154d5","liso",39,"2022-01-13 04:03:42.516556+00",87.82
"8e93b56f-956a-4780-b6e6-82d5a19a8754","crespo",39,"2022-01-13 04:31:15.496689+00",63.05
"444da882-f1d7-4dbd-8d64-913f787a6148","crespo",38,"2022-01-13 04:58:48.476821+00",77.77
"c00edb54-4381-420c-9701-aea1fd4a0062","crespo",33,"2022-01-13 05:26:21.456954+00",98.14
"5b97c951-fb86-497d-be03-fd41873fd2bf","ondulado",23,"2022-01-13 05:53:54.437086+00",51.8
"eea8f840-914a-4a1c-80cd-8991be0abd3d","cacheado",37,"2022-01-13 06:21:27.417219+00",60.42
"7cdc6de2-f33c-4cd1-8740-849d24d626e3","liso",27,"2022-01-13 06:49:00.397351+00",61.79
"b97f6f3f-374d-4fdd-a8a8-aa97de856892","cacheado",31,"2022-01-13 07:16:33.377483+00",88.3
"f9e4edf8-181e-439c-87fb-7d5af3bbc927","liso",30,"2022-01-13 07:44:06.357616+00",82.06
"32361885-5af1-4d05-977c-a613132196e8","ondulado",31,"2022-01-13 08:11:39.337748+00",59.53
"aa485b32-1e53-45d3-a86b-c8771160299b","liso",51,"2022-01-13 08:39:12.317881+00",81.03
"fe64792d-90dd-4fc2-99ab-6ef23005856f","ondulado",29,"2022-01-13 09:06:45.298013+00",93.82
"e4ca10ee-c20a-47ec-88af-40932c4fd2ec","crespo",27,"2022-01-13 09:34:18.278146+00",88.6
"d0e23771-9fe0-49f9-886b-87fbd439b2a0","liso",38,"2022-01-13 10:01:51.258278+00",58.4
"831bb4e0-f8d5-4d57-99cc-d81d56f269b5","liso",23,"2022-01-13 10:29:24.238411+00",53.48
"d2acafa1-c847-469d-a45d-9154c8b9e27e","crespo",51,"2022-01-13 10:56:57.218543+00",78.72
"48ae6142-2266-4434-896d-d165a2c33d00","ondulado",19,"2022-01-13 11:24:30.198675+00",56.01
"344a562c-2fe2-4d5c-b6a9-abc5d777c069","liso",40,"2022-01-13 11:52:03.178808+00",64.85
"ee7075da-98cf-4354-903c-58ad8569a911","liso",44,"2022-01-13 12:19:36.15894+00",99.07
"ad3eb269-c16e-47a4-837f-022c9382ab16","liso",28,"2022-01-13 12:47:09.139073+00",70.52
"883e5d10-b2ad-4bf5-8199-ebf10bf44500","liso",29,"2022-01-13 13:14:42.119205+00",98.03
"1b1d66ef-24db-4388-b792-1b812e238afb","liso",32,"2022-01-13 13:42:15.099338+00",93.59
"cd7231ee-e313-4ee3-8ec7-babf6acc6d67","liso",38,"2022-01-13 14:09:48.07947+00",88.02
"4a96bc85-6aa3-449d-a41c-86edb32335c5","liso",32,"2022-01-13 14:37:21.059603+00",60.15
"5ae2872c-30c5-480e-a623-26e319b40dcd","crespo",35,"2022-01-13 15:04:54.039735+00",69.59
"b027dcd2-94b8-4731-bfb0-dc4dc726d523","liso",29,"2022-01-13 15:32:27.019868+00",84.53
"13bb3f3f-1f98-4f0d-90ee-32dfa20d5007","cacheado",33,"2022-01-13 16:00:00+00",75.36
"83ed828a-f03d-4559-a23e-ca9f8fad8f82","ondulado",30,"2022-01-13 16:27:32.980132+00",71.77
"7e01c5d0-f799-441d-a310-b02d7349f9c6","crespo",26,"2022-01-13 16:55:05.960265+00",51.46
"49e58fbc-ec0e-43f1-9755-4ecdc0a7bae5","cacheado",46,"2022-01-13 17:22:38.940397+00",93.79
"763b6112-b022-4ed7-b246-f43a9fea6009","liso",33,"2022-01-13 17:50:11.92053+00",76.07
"b6689487-2b6e-426b-b933-dd82d023e42c","liso",30,"2022-01-13 18:17:44.900662+00",95.74
"6ea56328-3015-4194-b945-e7fc167c2c16","ondulado",25,"2022-01-13 18:45:17.880795+00",61.51
"8ff4ab94-0665-4478-8dd4-23476036a870","crespo",30,"2022-01-13 19:12:50.860927+00",59.57
"e533d5e1-716e-46b0-97cf-76448a584b98","cacheado",33,"2022-01-13 19:40:23.84106+00",65.49
"bfee5dac-a58c-4649-bb50-f24c95c9f808","ondulado",38,"2022-01-13 20:07:56.821192+00",90.11
"9341becf-19cd-44de-93ad-0f6012f3eb2e","ondulado",32,"2022-01-13 20:35:29.801325+00",96.04
"fd662bea-bec6-4c18-af29-b3c874985f6e","ondulado",30,"2022-01-13 21:03:02.781457+00",88.54
"74870d17-bd42-4c5c-95f4-b434b5259a60","liso",29,"2022-01-13 21:30:35.761589+00",61.94
"38854ab7-b50a-45f1-80d3-4245b203cb8f","liso",70,"2022-01-13 21:58:08.741722+00",80.22
"1383ee34-9b32-4536-8231-aa5d8375174a","cacheado",22,"2022-01-13 22:25:41.721854+00",72.47
"47b87ce5-4a98-4fd3-a6cf-e20f2aec716b","ondulado",45,"2022-01-13 22:53:14.701987+00",68.06
"3ba1909d-d4be-4007-8c63-3a9516220172","liso",38,"2022-01-13 23:20:47.682119+00",78.03
"bca48b3c-876e-455e-b195-2e62814351ac","ondulado",44,"2022-01-13 23:48:20.662252+00",92.97
"df50484b-758e-4ee8-be90-3ab0468f83b1","crespo",28,"2022-01-14 00:15:53.642384+00",63.58
"eddceba8-e848-4e5a-9082-d460021d7d26","liso",28,"2022-01-14 00:43:26.622517+00",81.64
"b6674fe1-cb0b-49b2-9670-ee6abc91c6e8","cacheado",28,"2022-01-14 01:10:59.602649+00",66.92
"4eb130ff-c551-4234-9b7d-cd9215a03db0","crespo",36,"2022-01-14 01:38:32.582781+00",57.68
"f16f5459-2773-4168-bc89-a656c76448cf","cacheado",28,"2022-01-14 02:06:05.562914+00",59.96
"02b51c4f-4054-4a2c-9489-f4dc8518a6bf","crespo",19,"2022-01-14 02:33:38.543046+00",76.3
"3c9978bc-6643-4921-b8ce-f88ff93b1c5d","ondulado",47,"2022-01-14 03:01:11.523179+00",52.48
"7b783622-429e-4f2e-8d40-050913ed3122","crespo",34,"2022-01-14 03:28:44.503311+00",71.18
"7569e232-5c92-42bc-bb65-19b7a7f776f0","liso",24,"2022-01-14 03:56:17.483444+00",79.27
"a1072224-3b10-49b8-83e0-df544caf3677","liso",27,"2022-01-14 04:23:50.463576+00",54.62
"b6f835f1-6378-4ec2-bf60-1046b3f94dd7","ondulado",37,"2022-01-14 04:51:23.443709+00",93.15
"277c7c2c-f39b-4c4e-a998-3ccad7208fc7","liso",33,"2022-01-14 05:18:56.423841+00",61.12
"07662c2f-c37c-4487-b423-2ff83d7e6c76","ondulado",31,"2022-01-14 05:46:29.403974+00",85.34
"6be97f2d-4337-4d3c-bd90-5e864a8665d8","ondulado",34,"2022-01-14 06:14:02.384106+00",69.95
"84a705f9-0302-4753-977f-4928c2f873a2","ondulado",74,"2022-01-14 06:41:35.364238+00",65.57
"342f01b6-2623-46d7-91bb-e463d72b7863","liso",20,"2022-01-14 07:09:08.344371+00",58.59
"073aed0e-90e8-4f87-953f-0b34b5a2c599","cacheado",40,"2022-01-14 07:36:41.324503+00",60.31
"bd27157e-41ad-4d90-9c8b-eb8aa9548a7a","liso",41,"2022-01-14 08:04:14.304636+00",82.75
"3046617b-5837-4f22-bc9d-befeee1e38c8","cacheado",27,"2022-01-14 08:31:47.284768+00",75.46
